timestamp,demanda_mw,hora,dia_sem,mes,dia_anio,hora_sin,hora_cos,dia_sin,dia_cos,mes_sin,mes_cos,es_finde,es_festivo
2023-09-15 12:00:00,30199.759,14,4,9,258,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-15 13:00:00,29320.144,15,4,9,258,-0.7071067811865471,-0.7071067811865479,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-15 14:00:00,28857.316,16,4,9,258,-0.8660254037844384,-0.5000000000000004,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-15 15:00:00,28737.566,17,4,9,258,-0.9659258262890684,-0.2588190451025206,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-15 16:00:00,28440.621,18,4,9,258,-1.0,-1.8369701987210294e-16,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-15 17:00:00,28513.83,19,4,9,258,-0.9659258262890684,0.2588190451025203,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-15 18:00:00,29715.809,20,4,9,258,-0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-15 19:00:00,29586.755,21,4,9,258,-0.7071067811865477,0.7071067811865474,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-15 20:00:00,26879.703,22,4,9,258,-0.5000000000000004,0.8660254037844384,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-15 21:00:00,24941.783,23,4,9,258,-0.2588190451025215,0.965925826289068,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-15 22:00:00,23766.491,0,5,9,259,0.0,1.0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,1,0
2023-09-15 23:00:00,22590.832,1,5,9,259,0.2588190451025207,0.9659258262890684,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,1,0
2023-09-16 00:00:00,21564.017,2,5,9,259,0.4999999999999999,0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,1,0
2023-09-16 01:00:00,20978.55,3,5,9,259,0.7071067811865475,0.7071067811865476,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,1,0
2023-09-16 02:00:00,20549.219,4,5,9,259,0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,1,0
2023-09-16 03:00:00,20352.281,5,5,9,259,0.9659258262890684,0.2588190451025207,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,1,0
2023-09-16 04:00:00,20689.923,6,5,9,259,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,1,0
2023-09-16 05:00:00,21641.49,7,5,9,259,0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,1,0
2023-09-16 06:00:00,22274.5,8,5,9,259,0.8660254037844387,-0.4999999999999998,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,1,0
2023-09-16 07:00:00,23784.576,9,5,9,259,0.7071067811865476,-0.7071067811865475,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,1,0
2023-09-16 08:00:00,24864.805,10,5,9,259,0.4999999999999999,-0.8660254037844387,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,1,0
2023-09-16 09:00:00,25094.237,11,5,9,259,0.258819045102521,-0.9659258262890682,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,1,0
2023-09-16 10:00:00,25147.13,12,5,9,259,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,1,0
2023-09-16 11:00:00,25415.235,13,5,9,259,-0.2588190451025208,-0.9659258262890684,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,1,0
2023-09-16 12:00:00,25208.573,14,5,9,259,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,1,0
2023-09-16 13:00:00,24212.622,15,5,9,259,-0.7071067811865471,-0.7071067811865479,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,1,0
2023-09-16 14:00:00,23584.433,16,5,9,259,-0.8660254037844384,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,1,0
2023-09-16 15:00:00,23688.361,17,5,9,259,-0.9659258262890684,-0.2588190451025206,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,1,0
2023-09-16 16:00:00,24086.702,18,5,9,259,-1.0,-1.8369701987210294e-16,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,1,0
2023-09-16 17:00:00,24617.405,19,5,9,259,-0.9659258262890684,0.2588190451025203,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,1,0
2023-09-16 18:00:00,26163.422,20,5,9,259,-0.8660254037844386,0.5000000000000001,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,1,0
2023-09-16 19:00:00,26632.488,21,5,9,259,-0.7071067811865477,0.7071067811865474,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,1,0
2023-09-16 20:00:00,24802.972,22,5,9,259,-0.5000000000000004,0.8660254037844384,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,1,0
2023-09-16 21:00:00,23172.614,23,5,9,259,-0.2588190451025215,0.965925826289068,-0.9749279121818236,-0.2225209339563146,-0.8660254037844384,-0.5000000000000004,1,0
2023-09-16 22:00:00,21902.413,0,6,9,260,0.0,1.0,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,1,0
2023-09-16 23:00:00,20709.587,1,6,9,260,0.2588190451025207,0.9659258262890684,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,1,0
2023-09-17 00:00:00,19836.867,2,6,9,260,0.4999999999999999,0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,1,0
2023-09-17 01:00:00,19300.076,3,6,9,260,0.7071067811865475,0.7071067811865476,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,1,0
2023-09-17 02:00:00,19040.622,4,6,9,260,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,1,0
2023-09-17 03:00:00,18882.933,5,6,9,260,0.9659258262890684,0.2588190451025207,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,1,0
2023-09-17 04:00:00,19187.96,6,6,9,260,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,1,0
2023-09-17 05:00:00,19592.896,7,6,9,260,0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,1,0
2023-09-17 06:00:00,19796.714,8,6,9,260,0.8660254037844387,-0.4999999999999998,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,1,0
2023-09-17 07:00:00,20845.554,9,6,9,260,0.7071067811865476,-0.7071067811865475,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,1,0
2023-09-17 08:00:00,21996.034,10,6,9,260,0.4999999999999999,-0.8660254037844387,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,1,0
2023-09-17 09:00:00,22813.611,11,6,9,260,0.258819045102521,-0.9659258262890682,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,1,0
2023-09-17 10:00:00,23428.271,12,6,9,260,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,1,0
2023-09-17 11:00:00,24292.476,13,6,9,260,-0.2588190451025208,-0.9659258262890684,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,1,0
2023-09-17 12:00:00,24019.812,14,6,9,260,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,1,0
2023-09-17 13:00:00,22705.626,15,6,9,260,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,1,0
2023-09-17 14:00:00,22128.966,16,6,9,260,-0.8660254037844384,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,1,0
2023-09-17 15:00:00,22317.199,17,6,9,260,-0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,1,0
2023-09-17 16:00:00,22895.833,18,6,9,260,-1.0,-1.8369701987210294e-16,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,1,0
2023-09-17 17:00:00,23630.998,19,6,9,260,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,1,0
2023-09-17 18:00:00,25785.596,20,6,9,260,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,1,0
2023-09-17 19:00:00,26518.389,21,6,9,260,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,1,0
2023-09-17 20:00:00,24842.44,22,6,9,260,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,1,0
2023-09-17 21:00:00,23099.956,23,6,9,260,-0.2588190451025215,0.965925826289068,-0.7818314824680299,0.6234898018587334,-0.8660254037844384,-0.5000000000000004,1,0
2023-09-17 22:00:00,21699.109,0,0,9,261,0.0,1.0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-17 23:00:00,20539.143,1,0,9,261,0.2588190451025207,0.9659258262890684,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-18 00:00:00,19710.216,2,0,9,261,0.4999999999999999,0.8660254037844387,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-18 01:00:00,19499.846,3,0,9,261,0.7071067811865475,0.7071067811865476,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-18 02:00:00,19497.925,4,0,9,261,0.8660254037844386,0.5000000000000001,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-18 03:00:00,20165.757,5,0,9,261,0.9659258262890684,0.2588190451025207,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-18 04:00:00,22814.486,6,0,9,261,1.0,6.123233995736766e-17,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-18 05:00:00,26259.578,7,0,9,261,0.9659258262890684,-0.2588190451025206,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-18 06:00:00,27746.634,8,0,9,261,0.8660254037844387,-0.4999999999999998,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-18 07:00:00,28098.595,9,0,9,261,0.7071067811865476,-0.7071067811865475,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-18 08:00:00,28119.907,10,0,9,261,0.4999999999999999,-0.8660254037844387,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-18 09:00:00,28160.489,11,0,9,261,0.258819045102521,-0.9659258262890682,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-18 10:00:00,28408.437,12,0,9,261,1.2246467991473532e-16,-1.0,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-18 11:00:00,28620.71,13,0,9,261,-0.2588190451025208,-0.9659258262890684,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-18 12:00:00,28370.855,14,0,9,261,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-18 13:00:00,27782.577,15,0,9,261,-0.7071067811865471,-0.7071067811865479,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-18 14:00:00,27511.913,16,0,9,261,-0.8660254037844384,-0.5000000000000004,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-18 15:00:00,27795.916,17,0,9,261,-0.9659258262890684,-0.2588190451025206,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-18 16:00:00,27692.359,18,0,9,261,-1.0,-1.8369701987210294e-16,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-18 17:00:00,28255.113,19,0,9,261,-0.9659258262890684,0.2588190451025203,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-18 18:00:00,30045.295,20,0,9,261,-0.8660254037844386,0.5000000000000001,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-18 19:00:00,30081.791,21,0,9,261,-0.7071067811865477,0.7071067811865474,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-18 20:00:00,27208.367,22,0,9,261,-0.5000000000000004,0.8660254037844384,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-18 21:00:00,24747.879,23,0,9,261,-0.2588190451025215,0.965925826289068,0.0,1.0,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-18 22:00:00,23177.554,0,1,9,262,0.0,1.0,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-18 23:00:00,22167.398,1,1,9,262,0.2588190451025207,0.9659258262890684,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-19 00:00:00,21641.987,2,1,9,262,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-19 01:00:00,21141.627,3,1,9,262,0.7071067811865475,0.7071067811865476,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-19 02:00:00,21161.261,4,1,9,262,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-19 03:00:00,21503.694,5,1,9,262,0.9659258262890684,0.2588190451025207,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-19 04:00:00,23784.8,6,1,9,262,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-19 05:00:00,26957.417,7,1,9,262,0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-19 06:00:00,28229.668,8,1,9,262,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-19 07:00:00,28558.45,9,1,9,262,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-19 08:00:00,28909.686,10,1,9,262,0.4999999999999999,-0.8660254037844387,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-19 09:00:00,28899.406,11,1,9,262,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-19 10:00:00,29202.493,12,1,9,262,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-19 11:00:00,29359.931,13,1,9,262,-0.2588190451025208,-0.9659258262890684,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-19 12:00:00,28921.782,14,1,9,262,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-19 13:00:00,28362.262,15,1,9,262,-0.7071067811865471,-0.7071067811865479,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-19 14:00:00,27950.284,16,1,9,262,-0.8660254037844384,-0.5000000000000004,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-19 15:00:00,28068.505,17,1,9,262,-0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-19 16:00:00,28040.631,18,1,9,262,-1.0,-1.8369701987210294e-16,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-19 17:00:00,28459.44,19,1,9,262,-0.9659258262890684,0.2588190451025203,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-19 18:00:00,30305.104,20,1,9,262,-0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-19 19:00:00,30276.347,21,1,9,262,-0.7071067811865477,0.7071067811865474,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-19 20:00:00,27401.02,22,1,9,262,-0.5000000000000004,0.8660254037844384,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-19 21:00:00,24945.416,23,1,9,262,-0.2588190451025215,0.965925826289068,0.7818314824680298,0.6234898018587336,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-19 22:00:00,23433.184,0,2,9,263,0.0,1.0,0.9749279121818236,-0.2225209339563143,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-19 23:00:00,22330.875,1,2,9,263,0.2588190451025207,0.9659258262890684,0.9749279121818236,-0.2225209339563143,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-20 00:00:00,21705.828,2,2,9,263,0.4999999999999999,0.8660254037844387,0.9749279121818236,-0.2225209339563143,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-20 01:00:00,21333.705,3,2,9,263,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.2225209339563143,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-20 02:00:00,21158.271,4,2,9,263,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-20 03:00:00,21592.454,5,2,9,263,0.9659258262890684,0.2588190451025207,0.9749279121818236,-0.2225209339563143,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-20 04:00:00,23976.711,6,2,9,263,1.0,6.123233995736766e-17,0.9749279121818236,-0.2225209339563143,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-20 05:00:00,27149.113,7,2,9,263,0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-20 06:00:00,28351.057,8,2,9,263,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.2225209339563143,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-20 07:00:00,28356.82,9,2,9,263,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.2225209339563143,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-20 08:00:00,28200.697,10,2,9,263,0.4999999999999999,-0.8660254037844387,0.9749279121818236,-0.2225209339563143,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-20 09:00:00,28377.973,11,2,9,263,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.2225209339563143,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-20 10:00:00,28642.122,12,2,9,263,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.2225209339563143,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-20 11:00:00,28820.176,13,2,9,263,-0.2588190451025208,-0.9659258262890684,0.9749279121818236,-0.2225209339563143,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-20 12:00:00,28411.605,14,2,9,263,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.2225209339563143,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-20 13:00:00,27771.683,15,2,9,263,-0.7071067811865471,-0.7071067811865479,0.9749279121818236,-0.2225209339563143,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-20 14:00:00,27562.793,16,2,9,263,-0.8660254037844384,-0.5000000000000004,0.9749279121818236,-0.2225209339563143,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-20 15:00:00,27963.557,17,2,9,263,-0.9659258262890684,-0.2588190451025206,0.9749279121818236,-0.2225209339563143,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-20 16:00:00,28470.038,18,2,9,263,-1.0,-1.8369701987210294e-16,0.9749279121818236,-0.2225209339563143,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-20 17:00:00,28909.025,19,2,9,263,-0.9659258262890684,0.2588190451025203,0.9749279121818236,-0.2225209339563143,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-20 18:00:00,30668.193,20,2,9,263,-0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.2225209339563143,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-20 19:00:00,30142.389,21,2,9,263,-0.7071067811865477,0.7071067811865474,0.9749279121818236,-0.2225209339563143,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-20 20:00:00,27076.681,22,2,9,263,-0.5000000000000004,0.8660254037844384,0.9749279121818236,-0.2225209339563143,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-20 21:00:00,24830.953,23,2,9,263,-0.2588190451025215,0.965925826289068,0.9749279121818236,-0.2225209339563143,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-20 22:00:00,23589.315,0,3,9,264,0.0,1.0,0.4338837391175582,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-20 23:00:00,22388.8,1,3,9,264,0.2588190451025207,0.9659258262890684,0.4338837391175582,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-21 00:00:00,21581.468,2,3,9,264,0.4999999999999999,0.8660254037844387,0.4338837391175582,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-21 01:00:00,21171.85,3,3,9,264,0.7071067811865475,0.7071067811865476,0.4338837391175582,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-21 02:00:00,21040.674,4,3,9,264,0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-21 03:00:00,21528.861,5,3,9,264,0.9659258262890684,0.2588190451025207,0.4338837391175582,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-21 04:00:00,23772.542,6,3,9,264,1.0,6.123233995736766e-17,0.4338837391175582,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-21 05:00:00,27016.803,7,3,9,264,0.9659258262890684,-0.2588190451025206,0.4338837391175582,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-21 06:00:00,28200.592,8,3,9,264,0.8660254037844387,-0.4999999999999998,0.4338837391175582,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-21 07:00:00,28561.303,9,3,9,264,0.7071067811865476,-0.7071067811865475,0.4338837391175582,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-21 08:00:00,28605.132,10,3,9,264,0.4999999999999999,-0.8660254037844387,0.4338837391175582,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-21 09:00:00,28770.985,11,3,9,264,0.258819045102521,-0.9659258262890682,0.4338837391175582,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-21 10:00:00,29108.307,12,3,9,264,1.2246467991473532e-16,-1.0,0.4338837391175582,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-21 11:00:00,29323.271,13,3,9,264,-0.2588190451025208,-0.9659258262890684,0.4338837391175582,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-21 12:00:00,28953.97,14,3,9,264,-0.4999999999999997,-0.8660254037844388,0.4338837391175582,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-21 13:00:00,28234.27,15,3,9,264,-0.7071067811865471,-0.7071067811865479,0.4338837391175582,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-21 14:00:00,27851.25,16,3,9,264,-0.8660254037844384,-0.5000000000000004,0.4338837391175582,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-21 15:00:00,28129.816,17,3,9,264,-0.9659258262890684,-0.2588190451025206,0.4338837391175582,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-21 16:00:00,28085.258,18,3,9,264,-1.0,-1.8369701987210294e-16,0.4338837391175582,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-21 17:00:00,28495.065,19,3,9,264,-0.9659258262890684,0.2588190451025203,0.4338837391175582,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-21 18:00:00,30461.07,20,3,9,264,-0.8660254037844386,0.5000000000000001,0.4338837391175582,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-21 19:00:00,29988.561,21,3,9,264,-0.7071067811865477,0.7071067811865474,0.4338837391175582,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-21 20:00:00,27117.159,22,3,9,264,-0.5000000000000004,0.8660254037844384,0.4338837391175582,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-21 21:00:00,24698.376,23,3,9,264,-0.2588190451025215,0.965925826289068,0.4338837391175582,-0.900968867902419,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-21 22:00:00,23400.459,0,4,9,265,0.0,1.0,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-21 23:00:00,22401.066,1,4,9,265,0.2588190451025207,0.9659258262890684,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-22 00:00:00,21641.49,2,4,9,265,0.4999999999999999,0.8660254037844387,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-22 01:00:00,21330.079,3,4,9,265,0.7071067811865475,0.7071067811865476,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-22 02:00:00,21214.64,4,4,9,265,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-22 03:00:00,21566.509,5,4,9,265,0.9659258262890684,0.2588190451025207,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-22 04:00:00,23764.918,6,4,9,265,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-22 05:00:00,26892.115,7,4,9,265,0.9659258262890684,-0.2588190451025206,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,0
2023-09-22 06:00:00,27804.834,8,4,9,265,0.8660254037844387,-0.4999999999999998,-0.433883739117558,-0.9009688679024191,-0.8660254037844384,-0.5000000000000004,0,0
